keyword_list,num_of_keywords,customer_input
kanken,4,fjallraven kanken
kanken,4,kanken bag
juicer,4,fruit juicer
juicer,4,slow juicer
juicer,4,hurom slow juicer
juicer,4,juicer
iPhone,4,iPhone 6 Plus case
canvas,4,canvas shoes
iPhone,4,iPhone 8 wireless charger
iPhone,4,iPhone 6 cover
heater,4,water heater
heater,4,instant water heater
heater,4,707 water heater
heater,4,heater
golden,4,v8 golden
golden,4,golden egg
solar,4,solar powerbank
under,4,under armour shirt
under,4,under armour drawstring bag
under,4,under armour bag
teeth,4,whitening teeth
teeth,4,teeth whitening kit
teeth,4,beautiful teeth whitening
teeth,4,teeth whitening
solar,4,solar lights
solar,4,solar film
under,4,under armour
solar,4,solar light
shock,4,g shock watch
shock,4,g shock casio
shock,4,casio g shock
shock,4,g shock
serum,4,serum
serum,4,hair serum
oneplus,4,oneplus 3t
baking,4,baking tools
canvas,4,canvas painting
canvas,4,canvas bag
candle,4,birthday candle
candle,4,candle warmer
candle,4,candle
candle,4,yankee candle
baking,4,baking
baking,4,baking tray
baking,4,baking accessories
karaoke,4,microphone karaoke
armour,4,under armour
armour,4,under armour bag
armour,4,under armour shirt
armour,4,under armour drawstring bag
waist,4,huiji waist tonic
waist,4,waist pouch
waist,4,waist trainer
waist,4,waist bag
blanket,4,baby blanket
console,4,arcade game console
chicken,4,chicken
chicken,4,brands chicken essence
chicken,4,chicken essence
chicken,4,chicken in a biskit
carrier,4,pet carrier
carrier,4,ergobaby carrier
carrier,4,dog carrier
carrier,4,baby carrier
console,4,ps4 console
blanket,4,quilt blanket
blanket,4,fleece blanket
blanket,4,silk blanket
antenna,4,tv antenna
antenna,4,digital antenna
antenna,4,digital tv antenna
antenna,4,dvb-t2 antenna
TRACKER,4,CAREEACH STEP TRACKER
eyelash,4,eyelash extension
miyake,4,issey miyake bag
karaoke,4,karaoke system
karaoke,4,karaoke
karaoke,4,karaoke mic
headset,4,bluetooth headset
headset,4,gaming headset
headset,4,vr headset
headset,4,plantronics bluetooth headset
eyelash,4,eyelash serum
miyake,4,issey miyake
eyelash,4,magnetic eyelash
eyelash,4,eyelash
contact,4,contact lenses
contact,4,contact lens solution
contact,4,contact lens
contact,4,contact lens color
console,4,nintendo switch console
console,4,xbox one console
pimple,4,pimple extractor
safari,4,night safari ticket
safari,4,river safari tickets
safari,4,night safari
player,4,mp3 music  player
player,4,Mp3 player
player,4,CD player
player,4,dvd player
pimple,4,pimple cream
pimple,4,pimple
TRACKER,4,SKYTECH TRACKER
pimple,4,cosrx pimple patch
pigeon,4,pigeon baby wipes
pigeon,4,pigeon bottle
pigeon,4,pigeon
pigeon,4,pigeon liquid cleanser
miyake,4,bao bao issey miyake
miyake,4,issey miyake baobao
TRACKER,4,SKYTECH STEP TRACKER
sewing,4,sewing machine mini
safari,4,river safari
TRACKER,4,CAREEACH TRACKER
warmer,4,hand warmer
warmer,4,neck warmer
warmer,4,food warmer
warmer,4,candle warmer
sponge,4,silicone sponge
sponge,4,sponge
sponge,4,sponge holder
soccer,4,soccer boots
soccer,4,soccer ball
soccer,4,soccer jersey
soccer,4,soccer jerseys
sewing,4,sewing machine
sewing,4,brother sewing machine
sewing,4,mini sewing machine
sponge,4,makeup sponge
tote,3,tote bags
tree,3,tea tree oil
tree,3,tea tree shampoo
tree,3,christmas tree
ubox,3,ubox
ubox,3,ubox gen 3
ubox,3,ubox gen 4
visa,3,visa checkout
visa,3,visa coupon
visa,3,visa
wipe,3,baby wet wipe
tote,3,tote bag
tote,3,canvas tote bag
swim,3,swim wear
swim,3,swim suit
swim,3,swim diaper
step,3,step down transformer
step,3,step tracker
step,3,step ladder
slow,3,slow juicer
slow,3,slow cooker
slow,3,hurom slow juicer
aroma,3,diffuser aroma
braun,3,braun buffel
braun,3,braun thermoscan
boxes,3,carton boxes
boxes,3,electric lunch boxes
boxes,3,storage boxes
avent,3,avent bottle
avent,3,philips avent
avent,3,avent
aroma,3,aroma essential oil
aroma,3,aroma diffuser
wipe,3,wet wipe
april,3,april skin cushion
april,3,april skin hair dye
april,3,april skin
256gb,3,sd card 256gb
256gb,3,micro sd card 256gb
256gb,3,256gb micro sd
wowo,3,wowo ginger shampoo
wowo,3,wowo
wowo,3,wowo shampoo
wipe,3,baby wipe
neck,3,neck pillow
play,3,play yard
pads,3,pee pads
pads,3,sanitary pads
pads,3,breast pads
pack,3,ice pack
pack,3,heat pack
pack,3,bag pack
oral,3,oral b
oral,3,oral b replacement head
oral,3,oral b electric toothbrush
neck,3,neck massager
play,3,play tent
neck,3,neck warmer
nano,3,nano japan collagen
nano,3,nano japan
nano,3,nano
mkup,3,mkup sg
mkup,3,mkup real complexion cream
mkup,3,mkup
mens,3,mens shoes
mens,3,mens watch
mens,3,mens wallet
sale,3,super sale
slim,3,slim
slim,3,hela slim
sexy,3,sexy
sexy,3,sexy dress
sexy,3,sexy lingerie
salt,3,epsom salt
salt,3,himalayan salt lamp
salt,3,salt lamp
sale,3,clearance sale
sale,3,time sale
slim,3,ps4 slim
roll,3,toilet roll
roll,3,swiss roll
roll,3,toilet roll holder
real,3,real techniques
real,3,real bubee
real,3,mkup real complexion cream
rain,3,rain coat
rain,3,rain boots
rain,3,rain shower set
play,3,play mat
prada,3,prada bag
seiko,3,seiko watches
seiko,3,seiko
seiko,3,seiko prospex
queen,3,queen size mattress
queen,3,queen size bed
queen,3,mattress queen size
qoo10,3,qoo10 coupon
qoo10,3,qoo10 cart coupon
qoo10,3,qoo10
prada,3,prada wallet
prada,3,prada
stamp,3,eyebrow stamp
nokia,3,nokia 6
nokia,3,nokia 3310 3g
nokia,3,nokia 8
mould,3,silicone mould
mould,3,mooncake mould
mould,3,jelly mould
mijia,3,mijia
mijia,3,mijia scooter
mijia,3,xiaomi mijia
kirei,3,naka kirei enzyme
super,3,super sale
tonic,3,yanagiya hair tonic
toner,3,toner
toner,3,facial toner
toner,3,klairs toner
theft,3,anti theft bag
theft,3,anti theft travel bag
theft,3,anti theft backpack
tesla,3,tesla gears
tesla,3,tesla gear
tesla,3,tesla
kirei,3,kirei kirei
super,3,super single bed frame
super,3,super single bed
study,3,study chair
study,3,study desk
study,3,study table
steam,3,steam eye mask
steam,3,steam mop
steam,3,steam cleaner
stamp,3,name stamp
stamp,3,stamp
cloth,3,cloth diaper
dolce,3,dolce gusto
dolce,3,nescafe dolce gusto
dolce,3,dolce gusto capsule
detox,3,detox
detox,3,kinohimitsu detox
detox,3,maqui detox
color,3,true color
color,3,liese hair bubble color
color,3,contact lens color
cloth,3,cloth
durex,3,durex condom
cloth,3,Table cloth
clean,3,magic clean
clean,3,clean robot
clean,3,banila co clean it zero
chest,3,chest freezer
chest,3,chest bag
chest,3,chest of drawers
candy,3,hamer candy
candy,3,candy b complex
candy,3,candy b
grill,3,grill pan
kirei,3,kirei kirei
horse,3,horse oil shampoo
horse,3,horse oil cream
horse,3,horse oil
hello,3,hello kitty bag
hello,3,hello kitty luggage
hello,3,hello kitty laptop
gusto,3,dolce gusto
gusto,3,dolce gusto capsule
gusto,3,nescafe dolce gusto
braun,3,braun thermometer
grill,3,bbq grill
grill,3,electric grill
fryer,3,air fryer
fryer,3,deep fryer
fryer,3,philips air fryer
fruit,3,fruit blender
fruit,3,fruit juicer
fruit,3,fruit vinegar
durex,3,condom durex
durex,3,durex
cnp,3,cnp laboratory
gtx,3,gtx 1080
gtx,3,gtx 1060
gen,3,ubox gen 3
gen,3,unblock tech gen 4
gen,3,ubox gen 4
dye,3,aprilskin hair dye
dye,3,april skin hair dye
dye,3,hair dye
diy,3,diy craft
diy,3,diy
diy,3,diy lantern
gtx,3,gtx 1080 ti
cnp,3,cnp
cnp,3,cnp laboratory singapore
bio,3,bio oil
bio,3,bio essence
bio,3,bio piel
bak,3,peng guan bak kwa
bak,3,bak kwa
bak,3,fragrance bak kwa
arm,3,arm sleeve
arm,3,arm sleeves
lex,3,winter coat lex
new,3,new moon
new,3,new balance
new,3,new balance shoe
nan,3,nestle nan
nan,3,nan
nan,3,nan milk powder
man,3,man shoes
man,3,man wallet
man,3,man underwear
lex,3,winter boots lex
arm,3,uv arm sleeve
lex,3,winter jacket lex
kwa,3,peng guan bak kwa
kwa,3,fragrance bak kwa
kwa,3,bak kwa
kit,3,ovulation kit
kit,3,teeth whitening kit
kit,3,pregnancy test kit
jar,3,thermos food jar
jar,3,mason jar
jar,3,glass jar
Dr,3,Dr groot
la,3,la rose pot
la,3,la mer
go,3,pokemon go plus
go,3,mame go
go,3,go pro
co,3,tiffany co
co,3,banila co
co,3,banila co clean it zero
Dr,3,Dr bronner
Dr,3,Dr hancy
la,3,la roche posay
6s,3,iphone 6s plus case
6s,3,iphone 6s case
6s,3,iphone 6s plus
5x,3,mi 5x
5x,3,xiaomi 5x
5x,3,xiaomi mi 5x
q,3,zhiyun smooth q
q,3,q lounge
q,3,smooth q
malaysia,3,malaysia sim card
v8,3,dyson v8 absolute plus
USB,3,USB hub
USB,3,USB fan
USB,3,USB lighter
360,3,360 camera
360,3,xbox 360 controller
360,3,360 smart camera
vr,3,vr headset
vr,3,vr
vr,3,playstation vr
v8,3,dyson v8
nmd,3,nmd shoe
v8,3,v8 golden
to,3,hdmi to vga adapter
to,3,ready to eat
to,3,micro usb to type c
sg,3,mums sg
sg,3,mkup sg
sg,3,13mobile sg
on,3,adidas slip on
on,3,slip on shoes
on,3,adidas superstar slip on
glue,3,hot glue gun
kiki,3,kiki noodle
hero,3,gopro hero 5
hero,3,gopro hero 5 black
hero,3,gopro hero 6
head,3,shower head holder
head,3,shower head
head,3,oral b replacement head
goon,3,goon diapers
goon,3,goon
goon,3,goon diaper
glue,3,glue gun
kiki,3,kiki
glue,3,glue
gate,3,safety gate
gate,3,baby safety gate
gate,3,baby gate
free,3,free giveaway
free,3,water bottle bpa free
free,3,free
down,3,winter down jacket
down,3,step down transformer
down,3,down jacket
lego,3,lego ninjago
love,3,bts love yourself
love,3,first love
loss,3,hair loss
loss,3,weight loss
loss,3,hair loss shampoo
lens,3,contact lens color
lens,3,contact lens solution
lens,3,contact lens
lego,3,lego
lego,3,lego duplo
dome,3,whitestone dome glass
lazy,3,lazy hotpot
lazy,3,lazy mop
lazy,3,lazy sofa
lace,3,shoe lace
lace,3,lace dress
lace,3,lace top
knee,3,knee guard protector
knee,3,knee support
knee,3,knee guard
kiki,3,kiki instant noodle
v20,3,lg v20 case
bird,3,bird cage
bath,3,bath tub
bath,3,bath towel
bath,3,bath and body works
alta,3,fitbit alta
alta,3,fitbit alta hr
alta,3,fitbit alta strap
wok,3,frying wok
wok,3,non stick wok
wok,3,wok
bird,3,jurong bird park
v20,3,lg v20
v20,3,lg v20 battery
tee,3,supreme tee
tee,3,polo tee
tee,3,national day tee shirt
spy,3,spy cam
spy,3,spy camera hidden
spy,3,spy camera
nmd,3,nmd
nmd,3,adidas nmd
comb,3,hair straightener comb
dome,3,whitestone dome glass note 8
dome,3,whitestone dome
disk,3,hard disk
disk,3,external hard disk
disk,3,hard disk drive
crab,3,crab
crab,3,hairy crab
crab,3,crab in a bag
comb,3,comb
comb,3,hair comb
love,3,cupkids love
coin,3,coin bank
coin,3,coin purse
coin,3,coin pouch
chia,3,chia seeds
chia,3,chia seed
chia,3,chia seeds organic
cart,3,cart coupon
cart,3,trolley cart
cart,3,qoo10 cart coupon
bird,3,bird nest
external,3,external hard disk
leggings,3,leggings
leggings,3,leggings pants
leggings,3,winter leggings
keychain,3,keychain
keychain,3,customised keychain
keychain,3,personalised keychain
japanese,3,sankai japanese restaurant
japanese,3,japanese buffet
japanese,3,japanese curtain
external,3,seagate external hard drive
external,3,external hard drive
lipstick,3,lipstick
earrings,3,Korean earrings
earrings,3,earrings
earrings,3,tassel earrings
dumbbell,3,dumbbell weights
dumbbell,3,dumbbell set
dumbbell,3,dumbbell
delivery,3,food delivery
delivery,3,delivery
delivery,3,qxpress delivery
converse,3,converse shoes
necklace,3,necklace
polaroid,3,polaroid
peripera,3,peripera
peripera,3,peripera ink velvet
peripera,3,peripera airy ink velvet
passport,3,passport cover
passport,3,passport
passport,3,passport holder
notebook,3,Xiaomi notebook
notebook,3,notebook
notebook,3,xiaomi notebook air
converse,3,converse
necklace,3,necklace jewellery
necklace,3,korean necklace
tonic,3,hair tonic
malaysia,3,malaysia data card
malaysia,3,legoland malaysia
logitech,3,logitech wireless keyboard
logitech,3,logitech
logitech,3,logitech wireless mouse
lipstick,3,laneige lipstick
lipstick,3,3ce lipstick
seafood,3,seafood
swaddle,3,muslin swaddle
swaddle,3,swaddle
swaddle,3,baby swaddle
surface,3,surface pro 4
surface,3,surface pro
surface,3,microsoft surface pro
supreme,3,supreme tee
supreme,3,supreme
supreme,3,supreme shirt
seafood,3,fresh seafood
teacher,3,teacher day
seafood,3,805 seafood
rompers,3,baby rompers
rompers,3,rompers
rompers,3,rompers jumpsuits
pokemon,3,pokemon card
pokemon,3,pokemon go plus
pokemon,3,pokemon trading card
playmat,3,parklon playmat
playmat,3,playmat
playmat,3,baby playmat
burberry,3,burberry bag
converse,3,converse shoe
charging,3,fast charging cable
charging,3,iphone charging cable
charging,3,charging cable
charcoal,3,charcoal
charcoal,3,charcoal thai
charcoal,3,bamboo charcoal
cardigan,3,cardigan women
cardigan,3,cardigan
cardigan,3,long cardigan
polaroid,3,polaroid camera
burberry,3,burberry
burberry,3,burberry perfume
airfryer,3,mayer airfryer
airfryer,3,airfryer
airfryer,3,philips airfryer
unblock,3,unblock
unblock,3,unblock tech gen 4
unblock,3,unblock tech
teacher,3,teacher s day gift
teacher,3,teacher day gift
repellent,3,insect repellent
chromecast,3,google chromecast
chromecast,3,chromecast 2
zojirushi,3,zojirushi rice cooker
zojirushi,3,zojirushi
zojirushi,3,zojirushi thermos flask
telephone,3,cordless telephone
telephone,3,telephone
telephone,3,home telephone
steamboat,3,steamboat buffet
steamboat,3,steamboat
steamboat,3,steamboat pot
chromecast,3,chromecast
repellent,3,lizard repellent
repellent,3,mosquito repellent
pregnancy,3,pregnancy pillow
pregnancy,3,pregnancy test kit
pregnancy,3,pregnancy test
microsoft,3,microsoft office 2016
microsoft,3,microsoft office
microsoft,3,microsoft surface pro
messenger,3,messenger bags
messenger,3,messenger bag men
neutrogena,3,neutrogena
personalised,3,personalised keychain
personalised,3,personalised
personalised,3,personalised gift
playstation,3,playstation 4
playstation,3,playstation vr
playstation,3,playstation 4 pro
birkenstock,3,birkenstock eva
birkenstock,3,birkenstock sandals
birkenstock,3,birkenstock
neutrogena,3,neutrogena light mask
messenger,3,messenger bag
neutrogena,3,neutrogena rainbath
humidifier,3,air humidifier
humidifier,3,humidifier air purifier
humidifier,3,diffuser humidifier
foundation,3,foundation
foundation,3,za foundation
foundation,3,foundation brush
drawstring,3,under armour drawstring bag
drawstring,3,drawstring pouch
drawstring,3,drawstring bag
vibrator,3,vibrator for woman
blackhead,3,blackhead vacuum
blackhead,3,blackhead remover
badminton,3,badminton
badminton,3,badminton racket
badminton,3,badminton shoes
wardrobe,3,wardrobe cabinet
wardrobe,3,wardrobe organizer
wardrobe,3,wardrobe
vibrator,3,vibrator
vibrator,3,dildo vibrator
blackhead,3,blackhead
teachers,3,teachers day gifts
teachers,3,teachers day
teachers,3,teachers day gift
sunblock,3,biore sunblock
sunblock,3,sunblock
sunblock,3,innisfree sunblock
stocking,3,pantyhose stocking
stocking,3,stocking
stocking,3,compression stocking
polaroid,3,polaroid film
fragrance,3,fragrance
happycall,3,happycall pan
happycall,3,happycall blender
happycall,3,happycall
furniture,3,furniture living
furniture,3,outdoor furniture
furniture,3,furniture
freshener,3,air freshener
freshener,3,car air freshener
freshener,3,car freshener
fragrance,3,fragrance bak kwa
tonic,3,huiji waist tonic
fragrance,3,fragrance mooncake
eyeshadow,3,etude house eyeshadow
eyeshadow,3,eyeshadow
eyeshadow,3,eyeshadow palette
earphones,3,bluetooth earphones awei gift
earphones,3,bluetooth earphones
earphones,3,earphones
cleansing,3,facial cleansing brush
cleansing,3,manara hot cleansing gel
cleansing,3,cleansing oil
gloves,3,gloves
instax,3,instax film
instax,3,fujifilm instax mini film
insole,3,scholl insole
insole,3,shoe insole
insole,3,insole
hidden,3,hidden camera
hidden,3,hidden cctv camera for home singapore
hidden,3,spy camera hidden
helmet,3,helmet
helmet,3,motorcycle helmet
helmet,3,bicycle helmet
instax,3,fujifilm instax film
gloves,3,gym gloves
gloves,3,winter gloves
frozen,3,frozen food
frozen,3,frozen
frozen,3,frozen dress
fridge,3,bar fridge
fridge,3,mini fridge
fridge,3,fridge
fossil,3,fossil
fossil,3,fossil smart watch
kindle,3,kindle paperwhite
petpet,3,petpet diaper
petpet,3,petpet
petpet,3,petpet diapers
loreal,3,loreal shampoo
loreal,3,loreal
loreal,3,loreal serioxyl
kodomo,3,kodomo
kodomo,3,kodomo detergent
kodomo,3,kodomo baby detergent
kindle,3,kindle fire
fossil,3,fossil watch
kindle,3,kindle
kettle,3,travel kettle
kettle,3,glass kettle
kettle,3,electric kettle
irvins,3,irvins
irvins,3,irvins salted egg
irvins,3,irvins salted egg fish skin
irobot,3,irobot roomba
irobot,3,robot vacuum cleaner irobot
irobot,3,irobot
Xiaomi,3,Xiaomi notebook
autumn,3,mid autumn lantern
autumn,3,autumn jacket
almond,3,honey butter almond
almond,3,almond
almond,3,almond powder
aircon,3,portable aircon
aircon,3,aircon cleaner
aircon,3,aircon servicing
Xiaomi,3,Xiaomi Mi 6
Xiaomi,3,Xiaomi luggage
autumn,3,autumn wear
Korean,3,Korean earrings
Korean,3,Korean shampoo
Korean,3,Korean fashion
vezel,3,vezel
vezel,3,honda vezel
vezel,3,honda vezel accessories
tummy,3,tummy slimming
tummy,3,slimming tummy
tummy,3,tummy binder
pandora,3,pandora
cheese,3,cheese cake
filter,3,Shower filter
filter,3,water filter
filter,3,tap water filter
dinner,3,dinner dress
dinner,3,dinner bag
dinner,3,buffet dinner
dining,3,dining table set
dining,3,dining table
dining,3,dining chair
cheese,3,nacho cheese
pandora,3,pandora bracelet
cheese,3,cheese tart
charge,3,fitbit charge 2 strap
charge,3,fitbit charge 2
charge,3,jbl charge 3
brands,3,brands innershine
brands,3,brands chicken essence
brands,3,brands
basket,3,basket
basket,3,laundry basket
basket,3,bicycle basket
glasses,3,computer glasses
lighter,3,cigarette lighter
kipling,3,kipling bag
kipling,3,kipling
kipling,3,kipling backpack
handbag,3,ladies handbag
handbag,3,handbag
handbag,3,coach handbag
hamster,3,hamster
hamster,3,Talking hamster
hamster,3,hamster cage
glasses,3,reading glasses
lighter,3,lighter
glasses,3,glasses
fishing,3,fishing
fishing,3,fishing reel
fishing,3,fishing rod
dresses,3,dresses
dresses,3,maxi dresses
dresses,3,girls dresses
drawers,3,chest of drawers
drawers,3,drawers
drawers,3,plastic drawers
nescafe,3,nescafe
remote,3,remote control holder
pandora,3,pandora charms
outdoor,3,outdoor swing chair
outdoor,3,outdoor furniture
outdoor,3,XXX VIDEOS 12x16 Yard Sign  Stake outdoor plastic coroplast window
organic,3,organic coconut oil
organic,3,organic shampoo
organic,3,chia seeds organic
nescafe,3,nescafe dolce gusto
nescafe,3,nescafe gold
remote,3,selfie stick with remote
nalgene,3,nalgene bottle
